movieId,title,year,plot,director,cast,awards,runtime,ratings,metascore,imdbRating,imdbVotes,boxOffice,review_1,review_2,review_3,review_4,review_5,review_6,review_7,review_8,review_9,review_10
45726,"You, Me and Dupree",2006,"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.","Anthony Russo, Joe Russo","Kate Hudson, Owen Wilson, Matt Dillon",3 wins & 2 nominations,110 min,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.6,"84,625","$75,628,110",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45728,Clerks II,2006,A calamity at Dante and Randal's shops sends them looking for new horizons - but they ultimately settle at the fast food empire Mooby's.,Kevin Smith,"Brian O'Halloran, Jeff Anderson, Rosario Dawson",3 wins & 3 nominations,97 min,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.3,"141,705","$24,148,068",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45730,Lady in the Water,2006,Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to...,M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright",10 wins & 11 nominations,110 min,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.5,"105,178","$42,285,169",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45732,My Super Ex-Girlfriend,2006,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",Ivan Reitman,"Uma Thurman, Luke Wilson, Anna Faris",1 win & 1 nomination,96 min,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.2,"67,534","$22,530,295",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45880,Marie Antoinette,2006,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",Sofia Coppola,"Kirsten Dunst, Jason Schwartzman, Rip Torn",Won 1 Oscar. 19 wins & 24 nominations total,123 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.5,"124,479","$15,962,471",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45928,Who Killed the Electric Car?,2006,"A documentary that investigates the birth and death of the electric car, as well as the role of renewable energy and sustainable living in the future.",Chris Paine,"Martin Sheen, Tom Hanks, Mel Gibson",4 nominations,92 min,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.6,"12,798","$1,678,874",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
45969,Career Opportunities,1991,Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,Bryan Gordon,"Frank Whaley, Jennifer Connelly, Dermot Mulroney",N/A,83 min,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"18,247","$11,336,986",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46062,High School Musical,2006,A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale",Won 2 Primetime Emmys. 10 wins & 19 nominations total,98 min,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,5.6,"98,639",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46105,I Am a Sex Addict,2005,"Autobiographical comedy about a recovering sex addict, about his obsession with prostitutes, and how that affected his relationships and his life altogether.",Caveh Zahedi,"Caveh Zahedi, Christoff Colas, Rebecca Lord",1 win & 1 nomination,98 min,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.0,"3,393","$115,694",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46231,Stoned,2005,"A chronicle of the sordid life and suspicious death of Rolling Stones co-founder Brian Jones, who was found in the bottom of his swimming pool weeks after being let go from the band.",Stephen Woolley,"Leo Gregory, Paddy Considine, David Morrissey",4 nominations,102 min,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.7,"4,205","$38,922",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46337,Garfield: A Tail of Two Kitties,2006,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",Tim Hill,"Breckin Meyer, Jennifer Love Hewitt, Billy Connolly",4 nominations,82 min,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.0,"48,335","$28,426,747",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46347,Metal: A Headbanger's Journey,2005,"An examination of the heavy metal music subculture that tries to explain why, despite the longevity and popularity of the genre, fans are marginalized and ridiculed for their passion.","Sam Dunn, Scot McFadyen, Jessica Joy Wise","Tom Araya, Gavin Baddeley, Blasphemer",1 win & 1 nomination,96 min,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,8.0,"12,582",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46530,Superman Returns,2006,"Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world.",Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth",Nominated for 1 Oscar. 12 wins & 47 nominations total,154 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.1,"293,489","$200,081,192",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46572,Edmond,2005,A fortune-teller's teasing rumination sends Edmond Burke lurching into New York City's hellish underworld.,Stuart Gordon,"William H. Macy, Julia Stiles, Joe Mantegna",3 wins & 2 nominations,82 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.2,"12,510","$131,719",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46578,Little Miss Sunshine,2006,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,"Jonathan Dayton, Valerie Faris","Steve Carell, Toni Collette, Greg Kinnear",Won 2 Oscars. 72 wins & 112 nominations total,101 min,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.8,"526,496","$59,891,098",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46723,Babel,2006,"Tragedy strikes a married couple on vacation in the Moroccan desert, which jump starts an interlocking story involving four different families.",Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Gael García Bernal",Won 1 Oscar. 45 wins & 137 nominations total,143 min,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.5,"319,912","$34,302,837",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46772,Strangers with Candy,2005,"A prequel to the critically-acclaimed series featuring Jerri Blank, a 46-year-old ex-junkie ex-con who returns to high school in a bid to restart her life.",Paul Dinello,"Amy Sedaris, Stephen Colbert, Paul Dinello",N/A,97 min,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.9,"8,507","$2,072,645",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46850,Wordplay,2006,An in-depth look at The New York Times' long-time crossword puzzle editor Will Shortz and his loyal fan base.,Patrick Creadon,"Will Shortz, Ken Burns, Jon Stewart",1 win & 7 nominations,94 min,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.4,"3,802","$3,121,270",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46865,Little Man,2006,A wannabe-dad mistakes a vertically-challenged criminal on the lam for his newly-adopted son.,Keenen Ivory Wayans,"Shawn Wayans, Marlon Wayans, Kerry Washington",6 wins & 15 nominations,98 min,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,4.5,"61,128","$58,645,052",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46948,Monster House,2006,"Three teens discover that their neighbor's house is really a living, breathing, scary monster.",Gil Kenan,"Mitchel Musso, Sam Lerner, Spencer Locke",Nominated for 1 Oscar. 4 wins & 23 nominations total,91 min,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,"142,619","$73,661,010",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46965,Snakes on a Plane,2006,"An FBI agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",David R. Ellis,"Samuel L. Jackson, Julianna Margulies, Nathan Phillips",4 wins & 8 nominations,105 min,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.5,"145,883","$34,020,814",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46967,Scoop,2006,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",Woody Allen,"Scarlett Johansson, Hugh Jackman, Jim Dunk",2 nominations,96 min,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.6,"88,354","$10,525,717",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46970,Talladega Nights: The Ballad of Ricky Bobby,2006,"Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion ar...",Adam McKay,"Will Ferrell, John C. Reilly, Sacha Baron Cohen",8 wins & 9 nominations,108 min,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.6,"203,289","$148,213,377",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46972,Night at the Museum,2006,A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,Shawn Levy,"Ben Stiller, Carla Gugino, Ricky Gervais",2 wins & 8 nominations,108 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.5,"385,229","$250,863,268",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46974,World Trade Center,2006,Two Port Authority police officers become trapped under the rubble of the World Trade Center.,Oliver Stone,"Nicolas Cage, Michael Peña, Maria Bello",4 wins & 12 nominations,129 min,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.0,"88,689","$70,278,893",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
46976,Stranger than Fiction,2006,"I.R.S. auditor Harold Crick suddenly finds his mundane Chicago life to be the subject of narration only he can hear: narration that begins to affect his entire existence, from his work to his love life to his death.",Marc Forster,"Will Ferrell, Emma Thompson, Dustin Hoffman",3 wins & 15 nominations,113 min,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.5,"238,203","$40,660,952",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47044,Miami Vice,2006,"Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.",Michael Mann,"Colin Farrell, Jamie Foxx, Gong Li",1 win & 9 nominations,132 min,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.1,"125,777","$63,450,470",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47122,John Tucker Must Die,2006,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,Betty Thomas,"Jesse Metcalfe, Ashanti, Arielle Kebbel",2 wins & 2 nominations,89 min,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.7,"89,197","$41,011,711",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47200,Crank,2006,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,"Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Carlos Sanz",2 wins & 2 nominations,88 min,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.9,"267,177","$27,838,408",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47254,Chaos,2005,"Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.",Tony Giglio,"Jason Statham, Ryan Phillippe, Wesley Snipes",N/A,106 min,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"58,591",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47382,Step Up,2006,"Tyler receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",Anne Fletcher,"Channing Tatum, Jenna Dewan, Damaine Radcliff",1 win & 3 nominations,104 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.5,"128,585","$65,328,121",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47384,Zoom,2006,Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.,Peter Hewitt,"Tim Allen, Courteney Cox, Chevy Chase",4 wins & 8 nominations,83 min,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,4.4,"23,104","$11,989,328",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47404,Mind Game,2004,"After a deadly encounter with two yakuza, a loser with a crush on his childhood girlfriend goes to heaven and back, embarking on a psychedelic self-discovery experience with her and his friends.","Masaaki Yuasa, Kôji Morimoto","Kôji Imada, Sayaka Maeda, Takashi Fujii",1 win,103 min,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.7,"10,973","$36,613",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47423,Half Nelson,2006,An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.,Ryan Fleck,"Ryan Gosling, Anthony Mackie, Shareeka Epps",Nominated for 1 Oscar. 29 wins & 48 nominations total,106 min,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.1,"92,873","$2,697,938",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47465,Tideland,2005,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",Terry Gilliam,"Jeff Bridges, Jennifer Tilly, Jodelle Ferland",1 win & 12 nominations,120 min,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.3,"34,974","$66,453",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47516,Material Girls,2006,"Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth.",Martha Coolidge,"Hilary Duff, Haylie Duff, Anjelica Huston",1 win & 4 nominations,98 min,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,3.9,"22,832","$11,449,638",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47518,Accepted,2006,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",Steve Pink,"Justin Long, Jonah Hill, Blake Lively",4 nominations,93 min,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.4,"141,424","$36,323,505",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47538,Crime Busters,1977,An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.,Enzo Barboni,"Terence Hill, Bud Spencer, David Huddleston",1 win,98 min,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"13,058",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47566,Born to Kill,1947,A calculating divorcée risks her chances at wealth and security with a man she doesn't love by getting involved with the hotheaded murderer romancing her foster sister.,Robert Wise,"Claire Trevor, Lawrence Tierney, Walter Slezak",N/A,92 min,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,7.2,"6,138",N/A,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47629,The Queen,2006,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.",Stephen Frears,"Helen Mirren, Michael Sheen, James Cromwell",Won 1 Oscar. 97 wins & 97 nominations total,103 min,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.3,"116,822","$56,441,711",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47640,Beerfest,2006,"Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a ""Fight Club"" with beer games.",Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme",1 win & 3 nominations,110 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.2,"71,965","$19,185,184",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47644,Invincible,2006,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.",Ericson Core,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks",2 nominations,105 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.0,"76,455","$57,806,952",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47646,Idlewild,2006,"At a sexy, sizzling nightclub, pianist Percival lives life by the rules, while Rooster, the club's flashy lead performer, struts his stuff on the stage. But all changes when greed, fame and murder threaten to destroy them and the ...",Bryan Barber,"André 3000, Big Boi, Terrence Howard",7 nominations,121 min,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.2,"5,842","$12,571,185",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47725,Angel-A,2005,A beautiful woman helps an inept scam artist get his game together.,Luc Besson,"Rie Rasmussen, Jamel Debbouze, Gilbert Melki",N/A,91 min,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.0,"36,044","$202,647",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47937,Severance,2006,During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.,Christopher Smith,"Danny Dyer, Laura Harris, Tim McInnerny",3 wins & 2 nominations,96 min,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"41,149","$137,221",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
47950,Hollywoodland,2006,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",Allen Coulter,"Adrien Brody, Ben Affleck, Diane Lane",3 wins & 8 nominations,126 min,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.5,"36,251","$14,426,251",Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable,Review data unavailable
